%OpenBCI Raw Aux Data
%Number of channels = 19
%Sample Rate = 50 Hz
%Board = OpenBCI_GUI$BoardGaleaBeta
Sample Index, EDA, PPG Red, PPG IR, Board Temperature, Battery, Accelerometer X, Accelerometer Y, Accelerometer Z, Gyroscope X, Gyroscope Y, Gyroscope Z, Magnetometer X, Magnetometer Y, Magnetometer Z, Raw PC Timestamp, Raw Device Timestamp, Timestamp, Marker, Timestamp (Formatted)
50.0, 0.029333747923374176, 98076.0, 108832.0, 36.6, 87.0, 0.0, -2.4414435034714275E-4, 9.76577401388571E-4, 3.402761882963302, -4.486152437628748, 62.2415503166247, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.746481471613274E9, 0.255037, 1.7464814715250368E9, 0.0, 2025-05-05 14:44:31.525
55.0, 0.029333075508475304, 98076.0, 108873.0, 36.6, 87.0, 1.2207217517357137E-4, -0.0010986495765621424, 9.76577401388571E-4, 3.6011291676203556, -4.577706569008926, 62.195773250934614, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.746481471613274E9, 0.275206, 1.746481471545206E9, 0.0, 2025-05-05 14:44:31.545
60.0, 0.02933240309357643, 98081.0, 108845.0, 36.6, 87.0, 4.882887006942855E-4, -8.545052262149996E-4, 7.324330510414282E-4, 3.906309605554284, -4.516670481422141, 62.2568093385214, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814716604047E9, 0.295422, 1.7464814715649586E9, 0.0, 2025-05-05 14:44:31.564
65.0, 0.02933172881603241, 98090.0, 108860.0, 36.6, 87.0, 0.0014648661020828565, -2.4414435034714275E-4, 3.662165255207141E-4, 3.982604715037766, -4.486152437628748, 62.272068360418096, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814716604047E9, 0.315635, 1.7464814715851712E9, 0.0, 2025-05-05 14:44:31.585
70.0, 0.029336439445614815, 98068.0, 108923.0, 36.6, 87.0, 0.0014648661020828565, 6.103608758678569E-4, -3.662165255207141E-4, 3.9978637369344625, -4.272526131074998, 62.40939955748836, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814716604047E9, 0.335776, 1.7464814716053123E9, 0.0, 2025-05-05 14:44:31.605
75.0, 0.029333075508475304, 98089.0, 108910.0, 36.6, 87.0, 4.882887006942855E-4, 8.545052262149996E-4, 0.0, 3.7384603646906234, -3.875791561760891, 62.42465857938506, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814717184336E9, 0.355941, 1.746481471626514E9, 0.0, 2025-05-05 14:44:31.626
80.0, 0.02933172881603241, 98087.0, 108908.0, 36.6, 87.0, 1.2207217517357137E-4, 7.324330510414282E-4, 1.2207217517357137E-4, 3.5248340581368733, -4.058899824521248, 62.13473716334783, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814717184336E9, 0.376127, 1.7464814716467E9, 0.0, 2025-05-05 14:44:31.646
85.0, 0.02933846041560173, 98080.0, 108842.0, 36.6, 87.0, -3.662165255207141E-4, 0.0, 0.0, 3.3875028610666056, -4.089417868314641, 62.149996185244525, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814717612545E9, 0.396291, 1.7464814716669397E9, 0.0, 2025-05-05 14:44:31.666
90.0, 0.029333075508475304, 98044.0, 108811.0, 36.6, 87.0, -6.103608758678569E-4, -3.662165255207141E-4, 1.2207217517357137E-4, 3.3875028610666056, -4.150453955901426, 62.22629129472801, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814717612545E9, 0.416517, 1.7464814716871657E9, 0.0, 2025-05-05 14:44:31.687
95.0, 0.029339132830500603, 98098.0, 108795.0, 36.6, 87.0, -4.882887006942855E-4, -6.103608758678569E-4, 6.103608758678569E-4, 3.6011291676203556, -4.272526131074998, 62.22629129472801, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814717612545E9, 0.436671, 1.7464814717073197E9, 0.0, 2025-05-05 14:44:31.707
100.0, 0.029333075508475304, 98078.0, 108769.0, 36.6, 87.0, -6.103608758678569E-4, -8.545052262149996E-4, 3.662165255207141E-4, 3.509575036240177, -4.5471885252155335, 62.2415503166247, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814718036177E9, 0.456855, 1.7464814717268815E9, 0.0, 2025-05-05 14:44:31.726
105.0, 0.029331056401133537, 98045.0, 108769.0, 36.6, 87.0, 0.0, -7.324330510414282E-4, 4.882887006942855E-4, 3.509575036240177, -4.577706569008926, 62.30258640421149, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814718036177E9, 0.477003, 1.7464814717470298E9, 0.0, 2025-05-05 14:44:31.747
110.0, 0.029335767030715942, 98048.0, 108750.0, 36.6, 87.0, -3.662165255207141E-4, -8.545052262149996E-4, 3.662165255207141E-4, 3.616388189517052, -4.165712977798123, 62.272068360418096, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814718858128E9, 0.497216, 1.7464814717701268E9, 0.0, 2025-05-05 14:44:31.770
115.0, 0.029335767030715942, 98047.0, 108732.0, 36.6, 87.0, -9.76577401388571E-4, -0.0013427939269092851, 8.545052262149996E-4, 3.662165255207141, -4.531929503318837, 62.33310444800488, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814718858128E9, 0.517401, 1.7464814717903118E9, 0.0, 2025-05-05 14:44:31.790
120.0, 0.029335767030715942, 98037.0, 108716.0, 36.6, 87.0, 4.882887006942855E-4, -6.103608758678569E-4, 2.4414435034714275E-4, 3.982604715037766, -4.745555809872587, 62.28732738231479, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814718997002E9, 0.53758, 1.746481471810104E9, 0.0, 2025-05-05 14:44:31.810
125.0, 0.02933442033827305, 98071.0, 108677.0, 36.6, 87.0, 0.0014648661020828565, 2.4414435034714275E-4, 0.0, 3.952086671244373, -4.516670481422141, 62.37888151369497, -0.01555365645220364, 0.0019045293614943233, 0.006866664632099368, 1.7464814718997002E9, 0.557758, 1.7464814718302817E9, 0.0, 2025-05-05 14:44:31.830
130.0, 0.02933846041560173, 98052.0, 108716.0, 36.6, 87.0, 9.76577401388571E-4, 3.662165255207141E-4, -1.2207217517357137E-4, 3.662165255207141, -3.982604715037766, 62.531471732661934, -0.015236234891954586, 0.0022219509217433773, 0.007019257179479354, 1.7464814718997002E9, 0.577989, 1.746481471850513E9, 0.0, 2025-05-05 14:44:31.850
